alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000002513,CSE-007,AST-007-2,phishing,low,2026-08-12T08:02:00+00:00,2026-08-12T08:07:00+00:00,2026-08-12T10:42:00+00:00,false_positive,False,,
AL-000002514,CSE-007,AST-007-3,DoS,low,2026-08-01T14:37:00+00:00,2026-08-01T14:42:00+00:00,2026-08-01T17:44:00+00:00,benign,False,,
AL-000002515,CSE-007,AST-007-2,intrusion,low,2026-08-18T07:00:00+00:00,2026-08-18T07:05:00+00:00,2026-08-18T12:53:00+00:00,unresolved,False,,
AL-000002516,CSE-007,AST-007-1,DoS,medium,2026-08-12T13:20:00+00:00,2026-08-12T13:25:00+00:00,2026-08-12T20:35:00+00:00,benign,False,,
AL-000002517,CSE-007,AST-007-1,phishing,low,2026-08-28T01:41:00+00:00,2026-08-28T01:46:00+00:00,2026-08-28T10:56:00+00:00,false_positive,False,,
AL-000002518,CSE-007,AST-007-2,DoS,high,2026-08-04T12:53:00+00:00,2026-08-04T12:58:00+00:00,2026-08-04T20:10:00+00:00,false_positive,False,,
AL-000002519,CSE-007,AST-007-3,phishing,low,2026-08-05T21:33:00+00:00,2026-08-05T21:38:00+00:00,2026-08-06T03:17:00+00:00,false_positive,False,,
AL-000002520,CSE-007,AST-007-2,phishing,medium,2026-08-03T11:42:00+00:00,2026-08-03T11:47:00+00:00,2026-08-03T21:27:00+00:00,true_positive,False,,
AL-000002521,CSE-007,AST-007-1,intrusion,high,2026-08-08T20:42:00+00:00,2026-08-08T20:47:00+00:00,2026-08-09T04:40:00+00:00,true_positive,False,,
AL-000002522,CSE-007,AST-007-1,malware,low,2026-08-16T22:19:00+00:00,2026-08-16T22:24:00+00:00,2026-08-17T06:26:00+00:00,benign,False,,
AL-000002523,CSE-007,AST-007-2,intrusion,high,2026-08-08T05:56:00+00:00,2026-08-08T06:01:00+00:00,2026-08-08T13:58:00+00:00,true_positive,False,,
AL-000002524,CSE-007,AST-007-1,DoS,low,2026-08-17T12:33:00+00:00,2026-08-17T12:38:00+00:00,2026-08-17T17:27:00+00:00,benign,False,,
AL-000002525,CSE-007,AST-007-1,DoS,high,2026-08-22T21:37:00+00:00,2026-08-22T21:42:00+00:00,2026-08-23T05:20:00+00:00,false_positive,False,,
AL-000002526,CSE-007,AST-007-1,malware,low,2026-08-12T01:56:00+00:00,2026-08-12T02:01:00+00:00,2026-08-12T05:20:00+00:00,unresolved,False,,
AL-000002527,CSE-007,AST-007-2,phishing,low,2026-08-12T01:06:00+00:00,2026-08-12T01:11:00+00:00,2026-08-12T08:21:00+00:00,unresolved,False,,
AL-000002528,CSE-007,AST-007-1,phishing,high,2026-08-17T18:39:00+00:00,2026-08-17T18:44:00+00:00,2026-08-18T03:43:00+00:00,false_positive,False,,
AL-000002529,CSE-007,AST-007-2,DoS,high,2026-08-07T05:00:00+00:00,2026-08-07T05:05:00+00:00,2026-08-07T14:09:00+00:00,true_positive,False,,
AL-000002530,CSE-007,AST-007-3,intrusion,medium,2026-08-25T12:58:00+00:00,2026-08-25T13:03:00+00:00,2026-08-25T21:35:00+00:00,benign,False,,
AL-000002531,CSE-007,AST-007-1,malware,low,2026-08-13T13:46:00+00:00,2026-08-13T13:51:00+00:00,2026-08-13T17:58:00+00:00,benign,False,,
AL-000002532,CSE-007,AST-007-2,DoS,high,2026-08-14T13:39:00+00:00,2026-08-14T13:44:00+00:00,2026-08-14T22:01:00+00:00,false_positive,False,,
AL-000002533,CSE-007,AST-007-1,phishing,low,2026-08-16T23:46:00+00:00,2026-08-16T23:51:00+00:00,2026-08-17T02:18:00+00:00,benign,False,,
AL-000002534,CSE-007,AST-007-3,intrusion,high,2026-08-17T08:31:00+00:00,2026-08-17T08:36:00+00:00,2026-08-17T15:31:00+00:00,false_positive,False,,
AL-000002535,CSE-007,AST-007-3,malware,medium,2026-08-04T12:19:00+00:00,2026-08-04T12:24:00+00:00,2026-08-04T19:50:00+00:00,benign,False,,
AL-000002536,CSE-007,AST-007-3,DoS,medium,2026-08-27T07:50:00+00:00,2026-08-27T07:55:00+00:00,2026-08-27T10:01:00+00:00,true_positive,False,,
AL-000002537,CSE-007,AST-007-1,phishing,high,2026-08-20T12:08:00+00:00,2026-08-20T12:13:00+00:00,2026-08-20T20:27:00+00:00,false_positive,False,,
AL-000002538,CSE-007,AST-007-2,DoS,medium,2026-08-24T05:10:00+00:00,2026-08-24T05:15:00+00:00,2026-08-24T13:08:00+00:00,unresolved,False,,
AL-000002539,CSE-007,AST-007-3,malware,low,2026-08-23T07:02:00+00:00,2026-08-23T07:07:00+00:00,2026-08-23T12:17:00+00:00,benign,False,,
AL-000002540,CSE-007,AST-007-1,phishing,medium,2026-08-06T18:39:00+00:00,2026-08-06T18:44:00+00:00,2026-08-07T03:14:00+00:00,false_positive,False,,
AL-000002541,CSE-007,AST-007-2,malware,critical,2026-08-14T14:01:00+00:00,2026-08-14T14:06:00+00:00,2026-08-14T21:45:00+00:00,unresolved,False,,
AL-000002542,CSE-007,AST-007-2,malware,high,2026-08-29T14:12:00+00:00,2026-08-29T14:17:00+00:00,2026-08-29T21:49:00+00:00,false_positive,False,,
AL-000002543,CSE-007,AST-007-3,malware,high,2026-08-03T20:42:00+00:00,2026-08-03T20:47:00+00:00,2026-08-04T05:25:00+00:00,false_positive,False,,
AL-000002544,CSE-007,AST-007-2,DoS,low,2026-08-07T00:37:00+00:00,2026-08-07T00:42:00+00:00,2026-08-07T07:42:00+00:00,false_positive,False,,
AL-000002545,CSE-007,AST-007-2,phishing,high,2026-08-25T10:37:00+00:00,2026-08-25T10:42:00+00:00,2026-08-25T19:14:00+00:00,unresolved,False,,
AL-000002546,CSE-007,AST-007-2,DoS,medium,2026-08-15T14:57:00+00:00,2026-08-15T15:02:00+00:00,2026-08-15T20:34:00+00:00,false_positive,False,,
AL-000002547,CSE-007,AST-007-3,phishing,high,2026-08-14T09:38:00+00:00,2026-08-14T09:43:00+00:00,2026-08-14T18:07:00+00:00,false_positive,False,,
AL-000002548,CSE-007,AST-007-3,intrusion,high,2026-08-27T23:33:00+00:00,2026-08-27T23:38:00+00:00,2026-08-28T07:47:00+00:00,false_positive,False,,
AL-000002549,CSE-007,AST-007-1,DoS,medium,2026-08-25T11:18:00+00:00,2026-08-25T11:23:00+00:00,2026-08-25T16:10:00+00:00,benign,False,,
AL-000002550,CSE-007,AST-007-1,DoS,medium,2026-08-11T22:32:00+00:00,2026-08-11T22:37:00+00:00,2026-08-12T00:47:00+00:00,true_positive,False,,
AL-000002551,CSE-007,AST-007-1,intrusion,medium,2026-08-16T22:33:00+00:00,2026-08-16T22:38:00+00:00,2026-08-17T05:05:00+00:00,benign,False,,
AL-000002552,CSE-007,AST-007-1,DoS,medium,2026-08-05T17:04:00+00:00,2026-08-05T17:09:00+00:00,2026-08-05T20:07:00+00:00,true_positive,False,,
AL-000002553,CSE-007,AST-007-3,intrusion,high,2026-08-24T01:37:00+00:00,2026-08-24T01:42:00+00:00,2026-08-24T10:12:00+00:00,true_positive,False,,
AL-000002554,CSE-007,AST-007-2,malware,critical,2026-08-19T16:09:00+00:00,2026-08-19T16:14:00+00:00,2026-08-19T23:39:00+00:00,benign,False,,
AL-000002555,CSE-007,AST-007-1,malware,high,2026-08-06T20:29:00+00:00,2026-08-06T20:34:00+00:00,2026-08-07T04:24:00+00:00,benign,False,,
AL-000002556,CSE-007,AST-007-3,malware,low,2026-08-19T12:45:00+00:00,2026-08-19T12:50:00+00:00,2026-08-19T15:22:00+00:00,unresolved,False,,
AL-000002557,CSE-007,AST-007-2,phishing,medium,2026-08-07T22:47:00+00:00,2026-08-07T22:52:00+00:00,2026-08-08T06:04:00+00:00,benign,False,,
AL-000002558,CSE-007,AST-007-3,phishing,medium,2026-08-13T17:39:00+00:00,2026-08-13T17:44:00+00:00,2026-08-13T20:12:00+00:00,false_positive,False,,
AL-000002559,CSE-007,AST-007-3,intrusion,high,2026-08-28T15:39:00+00:00,2026-08-28T15:44:00+00:00,2026-08-29T00:45:00+00:00,true_positive,False,,
AL-000002560,CSE-007,AST-007-2,malware,medium,2026-08-07T16:39:00+00:00,2026-08-07T16:44:00+00:00,2026-08-08T02:33:00+00:00,benign,False,,
AL-000002561,CSE-007,AST-007-3,phishing,high,2026-08-11T00:17:00+00:00,2026-08-11T00:22:00+00:00,2026-08-11T08:36:00+00:00,false_positive,False,,
AL-000002562,CSE-007,AST-007-2,phishing,high,2026-08-10T06:10:00+00:00,2026-08-10T06:15:00+00:00,2026-08-10T14:26:00+00:00,unresolved,False,,
AL-000002563,CSE-007,AST-007-1,intrusion,medium,2026-08-25T00:36:00+00:00,2026-08-25T00:41:00+00:00,2026-08-25T04:29:00+00:00,benign,False,,
AL-000002564,CSE-007,AST-007-1,phishing,high,2026-08-30T05:50:00+00:00,2026-08-30T05:55:00+00:00,2026-08-30T13:36:00+00:00,benign,False,,
AL-000002565,CSE-007,AST-007-1,malware,low,2026-08-26T08:00:00+00:00,2026-08-26T08:05:00+00:00,2026-08-26T16:47:00+00:00,benign,False,,
AL-000002566,CSE-007,AST-007-2,intrusion,medium,2026-08-08T11:31:00+00:00,2026-08-08T11:36:00+00:00,2026-08-08T13:57:00+00:00,true_positive,False,,
AL-000002567,CSE-007,AST-007-3,phishing,critical,2026-08-10T03:32:00+00:00,2026-08-10T03:37:00+00:00,2026-08-10T11:20:00+00:00,false_positive,False,,
AL-000002568,CSE-007,AST-007-2,malware,low,2026-08-14T23:21:00+00:00,2026-08-14T23:26:00+00:00,2026-08-15T03:00:00+00:00,true_positive,False,,
AL-000002569,CSE-007,AST-007-1,intrusion,high,2026-08-07T09:11:00+00:00,2026-08-07T09:16:00+00:00,2026-08-07T16:44:00+00:00,benign,False,,
AL-000002570,CSE-007,AST-007-2,phishing,medium,2026-08-02T23:36:00+00:00,2026-08-02T23:41:00+00:00,2026-08-03T01:40:00+00:00,benign,False,,
AL-000002571,CSE-007,AST-007-2,phishing,medium,2026-08-27T16:26:00+00:00,2026-08-27T16:31:00+00:00,2026-08-27T23:29:00+00:00,benign,False,,
AL-000002572,CSE-007,AST-007-1,DoS,high,2026-08-06T21:19:00+00:00,2026-08-06T21:24:00+00:00,2026-08-07T04:45:00+00:00,false_positive,False,,
AL-000002573,CSE-007,AST-007-3,DoS,medium,2026-08-10T09:29:00+00:00,2026-08-10T09:34:00+00:00,2026-08-10T18:20:00+00:00,unresolved,False,,
AL-000002574,CSE-007,AST-007-1,DoS,low,2026-08-13T12:51:00+00:00,2026-08-13T12:56:00+00:00,2026-08-13T18:26:00+00:00,false_positive,False,,
AL-000002575,CSE-007,AST-007-2,DoS,medium,2026-08-12T12:07:00+00:00,2026-08-12T12:12:00+00:00,2026-08-12T14:07:00+00:00,benign,False,,
AL-000002576,CSE-007,AST-007-3,intrusion,high,2026-08-27T03:28:00+00:00,2026-08-27T03:33:00+00:00,2026-08-27T11:19:00+00:00,true_positive,False,,
AL-000002577,CSE-007,AST-007-2,DoS,low,2026-08-11T01:56:00+00:00,2026-08-11T02:01:00+00:00,2026-08-11T03:02:00+00:00,unresolved,False,,
AL-000002578,CSE-007,AST-007-3,DoS,medium,2026-08-14T13:00:00+00:00,2026-08-14T13:05:00+00:00,2026-08-14T18:03:00+00:00,benign,False,,
AL-000002579,CSE-007,AST-007-1,phishing,medium,2026-08-17T21:16:00+00:00,2026-08-17T21:21:00+00:00,2026-08-18T05:37:00+00:00,benign,False,,
AL-000002580,CSE-007,AST-007-3,intrusion,medium,2026-08-21T22:10:00+00:00,2026-08-21T22:15:00+00:00,2026-08-22T04:54:00+00:00,true_positive,False,,
AL-000002581,CSE-007,AST-007-1,DoS,low,2026-08-14T03:31:00+00:00,2026-08-14T03:36:00+00:00,2026-08-14T08:17:00+00:00,true_positive,False,,
AL-000002582,CSE-007,AST-007-1,phishing,critical,2026-08-25T14:04:00+00:00,2026-08-25T14:09:00+00:00,2026-08-25T23:02:00+00:00,benign,False,,
AL-000002583,CSE-007,AST-007-3,intrusion,high,2026-08-21T01:09:00+00:00,2026-08-21T01:14:00+00:00,2026-08-21T09:04:00+00:00,true_positive,False,,
AL-000002584,CSE-007,AST-007-2,intrusion,critical,2026-08-09T22:16:00+00:00,2026-08-09T22:21:00+00:00,2026-08-10T06:19:00+00:00,false_positive,False,,
AL-000002585,CSE-007,AST-007-2,DoS,high,2026-08-05T07:39:00+00:00,2026-08-05T07:44:00+00:00,2026-08-05T15:40:00+00:00,unresolved,False,,
AL-000002586,CSE-007,AST-007-3,DoS,low,2026-08-07T14:24:00+00:00,2026-08-07T14:29:00+00:00,2026-08-07T20:00:00+00:00,benign,False,,
AL-000002587,CSE-007,AST-007-3,intrusion,medium,2026-08-15T12:32:00+00:00,2026-08-15T12:37:00+00:00,2026-08-15T16:24:00+00:00,false_positive,False,,
AL-000002588,CSE-007,AST-007-1,phishing,low,2026-08-25T21:01:00+00:00,2026-08-25T21:06:00+00:00,2026-08-26T00:11:00+00:00,benign,False,,
AL-000002589,CSE-007,AST-007-2,phishing,medium,2026-08-25T07:31:00+00:00,2026-08-25T07:36:00+00:00,2026-08-25T13:08:00+00:00,benign,False,,
AL-000002590,CSE-007,AST-007-3,phishing,critical,2026-08-16T10:27:00+00:00,2026-08-16T10:32:00+00:00,2026-08-16T18:44:00+00:00,true_positive,True,2026-08-16T10:57:00+00:00,
AL-000002591,CSE-007,AST-007-1,phishing,high,2026-08-19T07:24:00+00:00,2026-08-19T07:29:00+00:00,2026-08-19T15:26:00+00:00,false_positive,False,,
AL-000002592,CSE-007,AST-007-3,malware,medium,2026-08-23T06:37:00+00:00,2026-08-23T06:42:00+00:00,2026-08-23T12:51:00+00:00,benign,False,,
AL-000002593,CSE-007,AST-007-2,phishing,low,2026-08-29T12:47:00+00:00,2026-08-29T12:52:00+00:00,2026-08-29T15:26:00+00:00,benign,False,,
AL-000002594,CSE-007,AST-007-3,intrusion,low,2026-08-26T03:56:00+00:00,2026-08-26T04:01:00+00:00,2026-08-26T11:54:00+00:00,false_positive,False,,
AL-000002595,CSE-007,AST-007-2,phishing,medium,2026-08-08T22:05:00+00:00,2026-08-08T22:10:00+00:00,2026-08-09T06:43:00+00:00,benign,False,,
AL-000002596,CSE-007,AST-007-3,phishing,low,2026-08-22T23:29:00+00:00,2026-08-22T23:34:00+00:00,2026-08-23T08:51:00+00:00,benign,False,,
AL-000002597,CSE-007,AST-007-1,malware,low,2026-08-09T02:32:00+00:00,2026-08-09T02:37:00+00:00,2026-08-09T04:09:00+00:00,true_positive,False,,
AL-000002598,CSE-007,AST-007-1,malware,high,2026-08-03T07:21:00+00:00,2026-08-03T07:26:00+00:00,2026-08-03T15:17:00+00:00,unresolved,False,,
AL-000002599,CSE-007,AST-007-1,DoS,low,2026-08-19T18:32:00+00:00,2026-08-19T18:37:00+00:00,2026-08-20T00:33:00+00:00,false_positive,False,,
AL-000002600,CSE-007,AST-007-1,phishing,low,2026-08-19T00:24:00+00:00,2026-08-19T00:29:00+00:00,2026-08-19T09:12:00+00:00,false_positive,False,,
AL-000002601,CSE-007,AST-007-1,intrusion,medium,2026-08-26T05:30:00+00:00,2026-08-26T05:35:00+00:00,2026-08-26T07:03:00+00:00,benign,False,,
AL-000002602,CSE-007,AST-007-2,intrusion,low,2026-08-20T12:57:00+00:00,2026-08-20T13:02:00+00:00,2026-08-20T16:35:00+00:00,unresolved,False,,
AL-000002603,CSE-007,AST-007-2,malware,low,2026-08-17T21:27:00+00:00,2026-08-17T21:32:00+00:00,2026-08-18T03:43:00+00:00,benign,False,,
AL-000002604,CSE-007,AST-007-1,phishing,high,2026-08-12T07:56:00+00:00,2026-08-12T08:01:00+00:00,2026-08-12T15:36:00+00:00,false_positive,False,,
AL-000002605,CSE-007,AST-007-2,intrusion,critical,2026-08-20T04:54:00+00:00,2026-08-20T04:59:00+00:00,2026-08-20T13:17:00+00:00,true_positive,True,2026-08-20T05:24:00+00:00,
AL-000002606,CSE-007,AST-007-1,phishing,medium,2026-08-08T20:54:00+00:00,2026-08-08T20:59:00+00:00,2026-08-09T00:26:00+00:00,benign,False,,
AL-000002607,CSE-007,AST-007-2,malware,medium,2026-08-03T13:53:00+00:00,2026-08-03T13:58:00+00:00,2026-08-03T20:23:00+00:00,benign,False,,
AL-000002608,CSE-007,AST-007-1,malware,medium,2026-08-26T11:27:00+00:00,2026-08-26T11:32:00+00:00,2026-08-26T15:15:00+00:00,false_positive,False,,
AL-000002609,CSE-007,AST-007-2,intrusion,high,2026-08-03T01:51:00+00:00,2026-08-03T01:56:00+00:00,2026-08-03T09:21:00+00:00,benign,False,,
AL-000002610,CSE-007,AST-007-1,malware,medium,2026-08-08T00:17:00+00:00,2026-08-08T00:22:00+00:00,2026-08-08T02:25:00+00:00,benign,False,,
AL-000002611,CSE-007,AST-007-3,DoS,high,2026-08-24T06:45:00+00:00,2026-08-24T06:50:00+00:00,2026-08-24T14:21:00+00:00,true_positive,False,,
AL-000002612,CSE-007,AST-007-1,phishing,medium,2026-08-17T15:28:00+00:00,2026-08-17T15:33:00+00:00,2026-08-17T21:01:00+00:00,false_positive,False,,
AL-000002613,CSE-007,AST-007-3,malware,high,2026-08-23T07:44:00+00:00,2026-08-23T07:49:00+00:00,2026-08-23T15:31:00+00:00,benign,False,,
AL-000002614,CSE-007,AST-007-2,intrusion,medium,2026-08-10T14:19:00+00:00,2026-08-10T14:24:00+00:00,2026-08-10T16:31:00+00:00,false_positive,False,,
AL-000002615,CSE-007,AST-007-1,phishing,low,2026-08-08T09:24:00+00:00,2026-08-08T09:29:00+00:00,2026-08-08T13:22:00+00:00,false_positive,False,,
AL-000002616,CSE-007,AST-007-1,DoS,low,2026-08-22T17:45:00+00:00,2026-08-22T17:50:00+00:00,2026-08-22T19:35:00+00:00,benign,False,,
AL-000002617,CSE-007,AST-007-1,phishing,medium,2026-08-02T06:42:00+00:00,2026-08-02T06:47:00+00:00,2026-08-02T15:47:00+00:00,benign,False,,
AL-000002618,CSE-007,AST-007-3,intrusion,critical,2026-08-22T22:03:00+00:00,2026-08-22T22:08:00+00:00,2026-08-23T06:35:00+00:00,false_positive,False,,
AL-000002619,CSE-007,AST-007-2,DoS,high,2026-08-24T17:21:00+00:00,2026-08-24T17:26:00+00:00,2026-08-25T00:39:00+00:00,benign,False,,
AL-000002620,CSE-007,AST-007-1,phishing,high,2026-08-08T05:57:00+00:00,2026-08-08T06:02:00+00:00,2026-08-08T14:13:00+00:00,false_positive,False,,
AL-000002621,CSE-007,AST-007-3,intrusion,medium,2026-08-08T12:14:00+00:00,2026-08-08T12:19:00+00:00,2026-08-08T20:52:00+00:00,true_positive,False,,
AL-000002622,CSE-007,AST-007-1,DoS,high,2026-08-29T20:23:00+00:00,2026-08-29T20:28:00+00:00,2026-08-30T05:12:00+00:00,benign,False,,
AL-000002623,CSE-007,AST-007-3,DoS,low,2026-08-02T14:22:00+00:00,2026-08-02T14:27:00+00:00,2026-08-02T18:09:00+00:00,true_positive,False,,
AL-000002624,CSE-007,AST-007-1,intrusion,low,2026-08-27T11:33:00+00:00,2026-08-27T11:38:00+00:00,2026-08-27T17:23:00+00:00,false_positive,False,,
AL-000002625,CSE-007,AST-007-1,phishing,low,2026-08-16T16:00:00+00:00,2026-08-16T16:05:00+00:00,2026-08-16T18:58:00+00:00,benign,False,,
AL-000002626,CSE-007,AST-007-2,phishing,high,2026-08-29T19:32:00+00:00,2026-08-29T19:37:00+00:00,2026-08-30T04:20:00+00:00,benign,False,,
AL-000002627,CSE-007,AST-007-1,DoS,medium,2026-08-20T20:36:00+00:00,2026-08-20T20:41:00+00:00,2026-08-21T03:30:00+00:00,unresolved,False,,
AL-000002628,CSE-007,AST-007-1,malware,medium,2026-08-06T18:29:00+00:00,2026-08-06T18:34:00+00:00,2026-08-06T23:19:00+00:00,benign,False,,
AL-000002629,CSE-007,AST-007-2,intrusion,medium,2026-08-23T08:27:00+00:00,2026-08-23T08:32:00+00:00,2026-08-23T14:11:00+00:00,benign,False,,
AL-000002630,CSE-007,AST-007-2,DoS,low,2026-08-08T02:56:00+00:00,2026-08-08T03:01:00+00:00,2026-08-08T06:35:00+00:00,false_positive,False,,
AL-000002631,CSE-007,AST-007-2,DoS,medium,2026-08-22T01:56:00+00:00,2026-08-22T02:01:00+00:00,2026-08-22T10:59:00+00:00,false_positive,False,,
AL-000002632,CSE-007,AST-007-3,malware,medium,2026-08-12T17:52:00+00:00,2026-08-12T17:57:00+00:00,2026-08-13T01:23:00+00:00,false_positive,False,,
AL-000002633,CSE-007,AST-007-1,DoS,medium,2026-08-02T02:48:00+00:00,2026-08-02T02:53:00+00:00,2026-08-02T10:51:00+00:00,false_positive,False,,
AL-000002634,CSE-007,AST-007-2,intrusion,critical,2026-08-27T12:29:00+00:00,2026-08-27T12:34:00+00:00,2026-08-27T19:38:00+00:00,false_positive,False,,
AL-000002635,CSE-007,AST-007-2,intrusion,critical,2026-08-03T07:41:00+00:00,2026-08-03T07:46:00+00:00,2026-08-03T16:24:00+00:00,benign,False,,
AL-000002636,CSE-007,AST-007-3,intrusion,medium,2026-08-23T00:48:00+00:00,2026-08-23T00:53:00+00:00,2026-08-23T03:41:00+00:00,unresolved,False,,
AL-000002637,CSE-007,AST-007-3,phishing,critical,2026-08-15T09:50:00+00:00,2026-08-15T09:55:00+00:00,2026-08-15T18:54:00+00:00,unresolved,False,,
AL-000002638,CSE-007,AST-007-3,DoS,medium,2026-08-14T09:41:00+00:00,2026-08-14T09:46:00+00:00,2026-08-14T13:57:00+00:00,true_positive,False,,
AL-000002639,CSE-007,AST-007-3,malware,critical,2026-08-25T01:29:00+00:00,2026-08-25T01:34:00+00:00,2026-08-25T09:05:00+00:00,false_positive,False,,
AL-000002640,CSE-007,AST-007-2,malware,critical,2026-08-15T12:51:00+00:00,2026-08-15T12:56:00+00:00,2026-08-15T21:26:00+00:00,false_positive,False,,
AL-000002641,CSE-007,AST-007-2,phishing,high,2026-08-14T12:26:00+00:00,2026-08-14T12:31:00+00:00,2026-08-14T20:44:00+00:00,false_positive,False,,
AL-000002642,CSE-007,AST-007-2,phishing,medium,2026-08-18T00:22:00+00:00,2026-08-18T00:27:00+00:00,2026-08-18T03:52:00+00:00,true_positive,False,,
AL-000002643,CSE-007,AST-007-2,malware,low,2026-08-04T04:09:00+00:00,2026-08-04T04:14:00+00:00,2026-08-04T10:21:00+00:00,false_positive,False,,
AL-000002644,CSE-007,AST-007-1,intrusion,high,2026-08-09T15:18:00+00:00,2026-08-09T15:23:00+00:00,2026-08-09T22:38:00+00:00,true_positive,False,,
AL-000002645,CSE-007,AST-007-3,DoS,low,2026-08-01T12:48:00+00:00,2026-08-01T12:53:00+00:00,2026-08-01T17:23:00+00:00,benign,False,,
AL-000002646,CSE-007,AST-007-1,malware,medium,2026-08-09T18:19:00+00:00,2026-08-09T18:24:00+00:00,2026-08-10T00:06:00+00:00,benign,False,,
AL-000002647,CSE-007,AST-007-3,malware,low,2026-08-06T11:44:00+00:00,2026-08-06T11:49:00+00:00,2026-08-06T13:45:00+00:00,false_positive,False,,
AL-000002648,CSE-007,AST-007-1,DoS,high,2026-08-04T03:19:00+00:00,2026-08-04T03:24:00+00:00,2026-08-04T11:07:00+00:00,benign,False,,
AL-000002649,CSE-007,AST-007-2,phishing,low,2026-08-07T08:21:00+00:00,2026-08-07T08:26:00+00:00,2026-08-07T16:01:00+00:00,benign,False,,
AL-000002650,CSE-007,AST-007-2,DoS,high,2026-08-07T20:25:00+00:00,2026-08-07T20:30:00+00:00,2026-08-08T03:41:00+00:00,benign,False,,
AL-000002651,CSE-007,AST-007-3,phishing,low,2026-08-11T01:37:00+00:00,2026-08-11T01:42:00+00:00,2026-08-11T09:01:00+00:00,benign,False,,
AL-000002652,CSE-007,AST-007-1,phishing,medium,2026-08-15T12:21:00+00:00,2026-08-15T12:26:00+00:00,2026-08-15T15:18:00+00:00,benign,False,,
AL-000002653,CSE-007,AST-007-2,malware,critical,2026-08-18T00:10:00+00:00,2026-08-18T00:15:00+00:00,2026-08-18T07:52:00+00:00,benign,False,,
AL-000002654,CSE-007,AST-007-2,intrusion,low,2026-08-11T13:08:00+00:00,2026-08-11T13:13:00+00:00,2026-08-11T20:34:00+00:00,benign,False,,
AL-000002655,CSE-007,AST-007-2,DoS,medium,2026-08-26T22:09:00+00:00,2026-08-26T22:14:00+00:00,2026-08-27T07:34:00+00:00,false_positive,False,,
AL-000002656,CSE-007,AST-007-2,intrusion,high,2026-08-05T16:45:00+00:00,2026-08-05T16:50:00+00:00,2026-08-06T01:02:00+00:00,false_positive,False,,
AL-000002657,CSE-007,AST-007-3,intrusion,medium,2026-08-17T06:50:00+00:00,2026-08-17T06:55:00+00:00,2026-08-17T11:27:00+00:00,unresolved,False,,
AL-000002658,CSE-007,AST-007-2,DoS,high,2026-08-20T23:30:00+00:00,2026-08-20T23:35:00+00:00,2026-08-21T07:15:00+00:00,benign,False,,
AL-000002659,CSE-007,AST-007-3,intrusion,medium,2026-08-08T03:03:00+00:00,2026-08-08T03:08:00+00:00,2026-08-08T12:01:00+00:00,false_positive,False,,
AL-000002660,CSE-007,AST-007-2,intrusion,medium,2026-08-11T01:01:00+00:00,2026-08-11T01:06:00+00:00,2026-08-11T03:13:00+00:00,benign,False,,
AL-000002661,CSE-007,AST-007-1,phishing,high,2026-08-18T19:10:00+00:00,2026-08-18T19:15:00+00:00,2026-08-19T03:49:00+00:00,false_positive,False,,
AL-000002662,CSE-007,AST-007-2,malware,low,2026-08-03T08:37:00+00:00,2026-08-03T08:42:00+00:00,2026-08-03T10:02:00+00:00,benign,False,,
AL-000002663,CSE-007,AST-007-1,intrusion,low,2026-08-23T19:45:00+00:00,2026-08-23T19:50:00+00:00,2026-08-24T00:01:00+00:00,false_positive,False,,
AL-000002664,CSE-007,AST-007-2,DoS,medium,2026-08-04T10:39:00+00:00,2026-08-04T10:44:00+00:00,2026-08-04T14:14:00+00:00,false_positive,False,,
AL-000002665,CSE-007,AST-007-3,phishing,low,2026-08-02T12:59:00+00:00,2026-08-02T13:04:00+00:00,2026-08-02T15:04:00+00:00,false_positive,False,,
AL-000002666,CSE-007,AST-007-1,malware,low,2026-08-02T18:17:00+00:00,2026-08-02T18:22:00+00:00,2026-08-03T03:02:00+00:00,false_positive,False,,
AL-000002667,CSE-007,AST-007-3,malware,high,2026-08-23T21:25:00+00:00,2026-08-23T21:30:00+00:00,2026-08-24T05:49:00+00:00,benign,False,,
